contestId,index,name,tags,rating,solvedCount
1884,D,Counting Rhyme,"['dp', 'math', 'number theory']",2100,3626
1884,C,Medium Design,"['brute force', 'data structures', 'dp', 'greedy', 'sortings']",1700,6815
1884,B,Haunted House,"['binary search', 'greedy', 'math', 'two pointers']",1100,13823
1884,A,Simple Design,"['brute force', 'greedy', 'math']",800,18379
1883,G2,Dances (Hard Version),"['binary search', 'greedy', 'sortings', 'two pointers']",1900,6004
1883,G1,Dances (Easy version),"['binary search', 'greedy', 'two pointers']",1400,14446
1883,F,You Are So Beautiful,['data structures'],1400,10839
1883,E,Look Back,"['bitmasks', 'greedy']",1700,9112
1883,D,In Love,"['data structures', 'greedy']",1500,13176
1883,C,Raspberries,"['dp', 'math']",1000,36178
1883,B,Chemistry,['strings'],900,42752
1883,A,Morning,['math'],800,27382
1882,E2,Two Permutations (Hard Version),['constructive algorithms'],3100,327
1882,E1,Two Permutations (Easy Version),"['brute force', 'constructive algorithms', 'greedy', 'number theory']",2400,1125
1882,D,Tree XOR,"['bitmasks', 'dfs and similar', 'dp', 'greedy', 'trees']",1900,6146
1882,C,Card Game,"['brute force', 'greedy']",1500,13579
1882,B,Sets and Union,"['bitmasks', 'brute force', 'constructive algorithms', 'greedy']",1300,16568
1882,A,Increasing Sequence,['greedy'],800,26576
1881,G,Anya and the Mysterious String,"['binary search', 'data structures']",2000,2626
1881,F,Minimum Maximum Distance,"['dfs and similar', 'dp', 'graphs', 'shortest paths', 'trees']",1700,8307
1881,E,Block Sequence,['dp'],1500,18227
1881,D,Divide and Equalize,"['math', 'number theory']",1300,21897
1881,C,Perfect Square,"['brute force', 'implementation']",1200,18355
1881,B,Three Threadlets,['math'],900,27110
1881,A,Don't Try to Count,"['brute force', 'strings']",800,41755
1879,F,Last Man Standing,"['brute force', 'data structures', 'number theory']",2800,565
1879,E,Interactive Game with Coloring,"['brute force', 'constructive algorithms', 'dfs and similar', 'graphs', 'implementation', 'interactive', 'trees']",2400,1357
1879,D,Sum of XOR Functions,"['bitmasks', 'combinatorics', 'divide and conquer', 'dp', 'math']",1700,8608
1879,C,Make it Alternating,"['combinatorics', 'dp', 'greedy']",1300,21156
1879,B,Chips on the Board,"['constructive algorithms', 'greedy']",900,23850
1879,A,Rigged!,['greedy'],800,23982
1878,G,wxhtzdy ORO Tree,"['binary search', 'bitmasks', 'brute force', 'data structures', 'dfs and similar', 'implementation', 'trees']",2300,1310
1878,F,Vasilije Loves Number Theory,"['brute force', 'math', 'number theory']",1900,4484
1878,E,Iva & Pav,"['binary search', 'bitmasks', 'data structures', 'greedy']",1400,15817
1878,D,Reverse Madness,"['data structures', 'greedy']",1600,9261
1878,C,Vasilije in Cacak,['math'],900,42266
1878,B,Aleksa and Stack,"['constructive algorithms', 'math']",800,32974
1878,A,How Much Does Daytona Cost?,['greedy'],800,56858
1877,C,Joyboard,"['math', 'number theory']",1200,12058
1877,A,Goals of Victory,['math'],800,33895
1876,G,Clubstep,"['binary search', 'brute force', 'data structures', 'greedy', 'trees']",3500,214
1876,F,Indefinite Clownfish,"['binary search', 'graphs']",3500,177
1876,E,Ball-Stackable,"['constructive algorithms', 'data structures', 'dp', 'trees']",3300,320
1876,D,Lexichromatography,"['combinatorics', 'dfs and similar', 'dsu', 'graphs', 'two pointers']",2500,955
1876,C,Autosynthesis,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'sortings']",2100,2517
1876,B,Effects of Anti Pimples,"['combinatorics', 'number theory', 'sortings']",1500,9273
1876,A,Helmets in Night Light,"['greedy', 'sortings']",1000,24142
1875,D,Jellyfish and Mex,['dp'],1600,10174
1875,C,Jellyfish and Green Apple,"['bitmasks', 'greedy', 'math', 'number theory']",1400,12874
1875,A,Jellyfish and Undertale,"['brute force', 'greedy']",900,33453
1874,G,Jellyfish and Inscryption,['dp'],3500,114
1874,F,Jellyfish and OEIS,['dp'],3500,300
1874,E,Jellyfish and Hack,"['dp', 'math']",3000,396
1874,D,Jellyfish and Miku,"['divide and conquer', 'dp', 'math', 'probabilities']",2800,808
1874,C,Jellyfish and EVA,"['dp', 'graphs', 'greedy', 'math', 'probabilities']",2300,1878
1874,B,Jellyfish and Math,"['bitmasks', 'brute force', 'dfs and similar', 'dp', 'graphs', 'shortest paths']",2400,1257
1874,A,Jellyfish and Game,"['brute force', 'games', 'greedy', 'implementation']",1200,18385
1873,H,Mad City,"['dfs and similar', 'dsu', 'games', 'graphs', 'shortest paths', 'trees']",1700,8429
1873,G,ABBC or BACB,"['constructive algorithms', 'greedy']",1500,15127
1873,F,Money Trees,"['binary search', 'greedy', 'math', 'two pointers']",1300,17839
1873,E,Building an Aquarium,"['binary search', 'sortings']",1100,33286
1873,D,1D Eraser,"['greedy', 'implementation', 'two pointers']",800,38853
1873,C,Target Practice,"['implementation', 'math']",800,51478
1873,B,Good Kid,"['brute force', 'greedy', 'math']",800,55596
1873,A,Short Sort,"['brute force', 'implementation']",800,62192
1872,G,Replace With Product,"['brute force', 'greedy', 'math']",2000,4655
1872,F,Selling a Menagerie,"['dfs and similar', 'dsu', 'graphs', 'implementation', 'math']",1800,6977
1872,E,Data Structures Fan,"['binary search', 'bitmasks', 'data structures', 'dp']",1500,16757
1872,D,Plus Minus Permutation,['math'],1200,29867
1872,C,Non-coprime Split,"['math', 'number theory']",1100,25023
1872,B,The Corridor or There and Back Again,"['greedy', 'implementation']",900,29380
1872,A,Two Vessels,"['brute force', 'greedy', 'math']",800,41118
1870,H,Standard Graph Problem,"['data structures', 'graphs', 'greedy', 'trees']",3500,104
1870,G,MEXanization,['data structures'],3300,253
1870,F,Lazy Numbers,"['binary search', 'math']",2900,522
1870,E,Another MEX Problem,"['bitmasks', 'brute force', 'dp', 'shortest paths']",2300,2656
1870,D,Prefix Purchase,"['greedy', 'implementation', 'sortings']",1800,7540
1870,C,Colorful Table,"['binary search', 'data structures', 'dp', 'implementation', 'math', 'two pointers']",1300,12365
1870,B,Friendly Arrays,"['bitmasks', 'greedy', 'math']",1200,15173
1870,A,MEXanized Array,"['constructive algorithms', 'greedy', 'math']",800,19717
1869,B,2D Traveling,"['geometry', 'math', 'shortest paths', 'sortings']",1100,19581
1869,A,Make It Zero,['constructive algorithms'],900,28498
1868,F,LIS?,"['data structures', 'greedy', 'implementation']",3500,83
1868,E,Min-Sum-Max,"['constructive algorithms', 'dp', 'greedy']",3500,101
1868,D,Flower-like Pseudotree,"['constructive algorithms', 'graphs', 'greedy', 'implementation', 'trees']",3000,316
1868,C,Travel Plan,"['combinatorics', 'dp', 'implementation', 'math', 'trees']",2400,1273
1868,B2,Candy Party (Hard Version),"['bitmasks', 'constructive algorithms', 'dp', 'greedy', 'implementation', 'math']",2100,2569
1868,B1,Candy Party (Easy Version),"['bitmasks', 'constructive algorithms', 'graphs', 'greedy', 'implementation', 'math']",1700,7632
1868,A,Fill in the Matrix,"['constructive algorithms', 'implementation']",1300,12856
1867,F,Most Different Tree,"['brute force', 'constructive algorithms', 'dfs and similar', 'greedy', 'hashing']",2700,453
1867,E2,Salyg1n and Array (hard version),"['constructive algorithms', 'interactive']",2200,3478
1867,E1,Salyg1n and Array (simple version),"['constructive algorithms', 'interactive', 'math']",2000,4059
1867,D,Cyclic Operations,"['brute force', 'constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'implementation']",1800,6406
1867,C,Salyg1n and the MEX Game,"['constructive algorithms', 'data structures', 'games', 'greedy', 'interactive']",1300,12009
1867,B,XOR Palindromes,"['bitmasks', 'constructive algorithms', 'strings']",1100,17865
1867,A,"green_gold_dog, array and permutation","['constructive algorithms', 'sortings']",800,20752
1866,M,Mighty Rock Tower,"['brute force', 'combinatorics', 'dp', 'math', 'probabilities']",2400,876
1866,L,Lihmuf Balling,"['binary search', 'brute force', 'math']",2400,801
1866,K,Keen Tree Calculation,"['binary search', 'data structures', 'dp', 'geometry', 'graphs', 'implementation', 'trees']",2500,500
1866,J,Jackets and Packets,['dp'],2800,342
1866,I,Imagination Castle,"['dp', 'games', 'two pointers']",2300,844
1866,H,Happy Sets,['combinatorics'],2100,1766
1866,G,Grouped Carriages,"['binary search', 'data structures', 'dp', 'flows', 'greedy']",2100,1903
1866,F,Freak Joker Process,"['binary search', 'data structures', 'sortings']",3100,146
1866,E,Elevators of Tamem,['dp'],2700,476
1866,D,Digital Wallet,"['dp', 'greedy']",2300,1456
1866,C,Completely Searching for Inversions,"['dfs and similar', 'dp', 'graphs']",1900,3218
1866,B,Battling with Numbers,"['combinatorics', 'math', 'number theory']",1400,8405
1866,A,Ambitious Kid,['math'],800,32711
1864,I,Future Dominators,"['graphs', 'greedy']",3500,97
1864,H,Asterism Stream,"['dp', 'math', 'matrices']",3200,400
1864,G,Magic Square,"['combinatorics', 'constructive algorithms', 'implementation']",3100,295
1864,F,Exotic Queries,"['data structures', 'implementation', 'sortings']",2300,1549
1864,E,Guess Game,"['bitmasks', 'data structures', 'games', 'math', 'probabilities', 'sortings', 'strings', 'trees']",2100,2816
1864,D,Matrix Cascade,"['brute force', 'constructive algorithms', 'data structures', 'dp', 'greedy', 'math']",1700,7242
1864,C,Divisor Chain,"['bitmasks', 'constructive algorithms', 'math', 'number theory']",1300,14463
1864,B,Swap and Reverse,"['constructive algorithms', 'greedy', 'sortings', 'strings']",1100,16005
1864,A,Increasing and Decreasing,"['constructive algorithms', 'greedy', 'implementation', 'math']",800,20873
1863,I,Redundant Routes,"['constructive algorithms', 'dp', 'trees']",3500,115
1863,H,Goldberg Machine 3,"['dp', 'trees']",3500,100
1863,G,Swaps,"['combinatorics', 'dp', 'graphs', 'math']",2800,719
1863,F,"Divide, XOR, and Conquer","['bitmasks', 'dp', 'math']",2600,1221
1863,E,Speedrun,"['brute force', 'dfs and similar', 'dp', 'graphs', 'greedy', 'math', 'sortings', 'two pointers']",2100,2951
1863,D,Two-Colored Dominoes,"['constructive algorithms', 'greedy']",1400,10169
1863,C,MEX Repetition,"['implementation', 'math']",1100,14857
1863,B,Split Sort,"['greedy', 'math', 'sortings']",1100,15974
1863,A,Channel,"['greedy', 'implementation']",800,18347
1862,G,The Great Equalizer,"['binary search', 'data structures', 'math', 'sortings']",2000,3144
1862,F,Magic Will Save the World,"['binary search', 'bitmasks', 'brute force', 'dp']",1800,6921
1862,E,Kolya and Movie Theatre,"['constructive algorithms', 'data structures', 'greedy']",1600,11883
1862,D,Ice Cream Balls,"['binary search', 'combinatorics', 'constructive algorithms', 'math']",1300,18618
1862,C,Flower City Fence,"['binary search', 'data structures', 'implementation', 'sortings']",1100,21990
1862,B,Sequence Game,['constructive algorithms'],800,40471
1862,A,Gift Carpet,"['dp', 'greedy', 'implementation', 'strings']",800,34424
1861,F,Four Suits,"['binary search', 'bitmasks', 'flows', 'greedy']",3200,235
1861,E,Non-Intersecting Subpermutations,"['combinatorics', 'dp', 'implementation', 'math']",2300,1888
1861,D,Sorting By Multiplication,"['dp', 'greedy']",1800,7429
1861,C,Queries for the Array,"['data structures', 'dfs and similar', 'implementation', 'strings', 'trees']",1600,11302
1861,B,Two Binary Strings,"['constructive algorithms', 'dp', 'greedy']",1000,22791
1861,A,Prime Deletion,"['constructive algorithms', 'math']",800,24927
1860,F,Evaluate RBS,"['data structures', 'geometry', 'implementation', 'math', 'sortings']",2900,300
1860,E,Fast Travel Text Editor,"['data structures', 'dfs and similar', 'graphs', 'shortest paths']",2400,1580
1860,D,Balanced String,['dp'],2200,3255
1860,C,Game on Permutation,"['data structures', 'dp', 'games', 'greedy']",1400,14549
1860,B,Fancy Coins,"['binary search', 'brute force', 'greedy', 'math']",1200,18042
1860,A,Not a Substring,"['constructive algorithms', 'strings']",900,22729
1859,F,Teleportation in Byteland,"['data structures', 'dfs and similar', 'divide and conquer', 'graphs', 'shortest paths', 'trees']",3200,433
1859,E,Maximum Monogonosity,"['brute force', 'dp', 'math']",2500,1926
1859,D,Andrey and Escape from Capygrad,"['binary search', 'data structures', 'dp', 'dsu', 'greedy', 'sortings']",1800,7533
1859,C,Another Permutation Problem,"['brute force', 'dp', 'greedy', 'math']",1200,17900
1859,B,Olya and Game with Arrays,"['constructive algorithms', 'greedy', 'math', 'sortings']",1000,33417
1859,A,United We Stand,"['constructive algorithms', 'math', 'number theory']",800,40481
1858,E2,Rollbacks (Hard Version),"['data structures', 'interactive', 'trees']",2600,1144
1858,E1,Rollbacks (Easy Version),"['brute force', 'data structures', 'dfs and similar', 'trees']",2500,1408
1858,D,Trees and Segments,"['brute force', 'data structures', 'dp', 'greedy', 'two pointers']",2200,3003
1858,C,Yet Another Permutation Problem,"['constructive algorithms', 'greedy', 'math', 'number theory']",1000,24409
1858,B,The Walkway,"['brute force', 'dp', 'greedy', 'math', 'number theory']",1500,12212
1858,A,Buttons,"['games', 'greedy', 'math']",800,48569
1857,G,Counting Graphs,"['combinatorics', 'divide and conquer', 'dsu', 'graphs', 'greedy', 'sortings', 'trees']",2000,4935
1857,F,Sum and Product,"['binary search', 'data structures', 'math']",1600,13061
1857,E,Power of Points,"['math', 'sortings']",1500,13834
1857,D,Strong Vertices,"['math', 'sortings', 'trees']",1300,23508
1857,C,Assembly via Minimums,"['greedy', 'sortings']",1200,32360
1857,B,Maximum Rounding,"['greedy', 'implementation', 'math']",1100,23889
1857,A,Array Coloring,"['greedy', 'math']",800,59280
1856,E2,PermuTree (hard version),"['bitmasks', 'dfs and similar', 'dp', 'fft', 'greedy', 'implementation', 'math', 'trees']",2700,1587
1856,E1,PermuTree (easy version),"['dfs and similar', 'dp', 'trees']",1800,5812
1856,D,More Wrong,"['divide and conquer', 'interactive']",2100,3490
1856,C,To Become Max,"['binary search', 'brute force', 'data structures', 'dp']",1600,14928
1856,B,Good Arrays,"['implementation', 'math']",900,25906
1856,A,Tales of a Sort,['implementation'],800,27317
1855,B,Longest Divisors Interval,"['brute force', 'combinatorics', 'greedy', 'math', 'number theory']",900,33434
1855,A,Dalton the Teacher,"['greedy', 'math']",800,28967
1854,F,Mark and Spaceship,"['brute force', 'dp']",3500,133
1854,E,Game Bundles,"['brute force', 'constructive algorithms', 'dp', 'greedy', 'math']",3000,472
1854,D,Michael and Hotel,"['binary search', 'interactive', 'trees']",3000,594
1854,C,Expected Destruction,"['combinatorics', 'dp', 'math', 'probabilities']",2500,1641
1854,B,Earn or Unlock,"['bitmasks', 'brute force', 'dp']",2200,3839
1854,A2,Dual (Hard Version),"['constructive algorithms', 'math']",1900,7411
1854,A1,Dual (Easy Version),"['constructive algorithms', 'math']",1400,15103
1853,B,Fibonaccharsis,"['binary search', 'brute force', 'math']",1200,18564
1853,A,Desorting,"['brute force', 'greedy', 'math']",800,40861
1852,F,Panda Meetups,"['data structures', 'dp', 'flows']",3500,137
1852,E,Rivalries,"['constructive algorithms', 'data structures', 'greedy']",3400,207
1852,D,Miriany and Matchstick,"['constructive algorithms', 'dp', 'greedy']",2800,538
1852,C,Ina of the Mountain,"['data structures', 'dp', 'greedy', 'math']",2400,1802
1852,B,Imbalanced Arrays,"['constructive algorithms', 'graphs', 'greedy', 'math', 'sortings', 'two pointers']",1800,4961
1852,A,Ntarsis' Set,"['binary search', 'math', 'number theory']",1800,8613
1851,G,Vlad and the Mountains,"['binary search', 'data structures', 'dsu', 'graphs', 'implementation', 'sortings', 'trees', 'two pointers']",2000,3605
1851,F,Lisa and the Martians,"['bitmasks', 'greedy', 'math', 'strings', 'trees']",1800,6573
1851,E,Nastya and Potions,"['dfs and similar', 'dp', 'graphs', 'sortings']",1500,11872
1851,D,Prefix Permutation Sums,"['implementation', 'math']",1300,16328
1851,C,Tiles Comeback,['greedy'],1000,24706
1851,B,Parity Sort,"['greedy', 'sortings', 'two pointers']",800,30782
1851,A,Escalator Conversations,"['brute force', 'constructive algorithms', 'math']",800,30532
1850,H,The Third Letter,"['dfs and similar', 'dsu', 'graphs', 'greedy', 'implementation']",1700,9110
1850,G,The Morning Star,"['combinatorics', 'data structures', 'geometry', 'implementation', 'math', 'sortings']",1500,14088
1850,F,We Were Both Children,"['brute force', 'implementation', 'math', 'number theory']",1300,22076
1850,E,Cardboard for Pictures,"['binary search', 'geometry', 'implementation', 'math']",1100,27972
